id,hard_label,soft_unstable_prob,soft_stable_prob,mean_diff,changed_ratio
TRAIN_0051,unstable,1.0,0.0,16.870279947916668,0.15814208984375
TRAIN_0052,unstable,0.9965842989331674,0.0034157010668326437,5.673862033420139,0.033447265625
TRAIN_0053,stable,0.002215866462442283,0.9977841335375577,2.1790703667534723,0.007737901475694444
TRAIN_0054,unstable,0.985093955289974,0.01490604471002599,5.232760959201389,0.030707465277777776
TRAIN_0055,stable,0.020972915710444243,0.9790270842895558,2.8564046223958335,0.018439398871527776
TRAIN_0056,stable,0.00233023886222261,0.9976697611377774,2.1942816840277777,0.00885009765625
TRAIN_0057,unstable,1.0,0.0,16.28561740451389,0.1275702582465278
TRAIN_0058,stable,0.0261956720158285,0.9738043279841715,2.9202473958333335,0.020229763454861112
TRAIN_0059,stable,0.03710858232906876,0.9628914176709312,3.0155571831597223,0.024088541666666668
TRAIN_0060,unstable,0.9998315047308157,0.0001684952691842767,6.5665283203125,0.04420301649305555
TRAIN_0061,stable,0.1790345822672295,0.8209654177327705,3.559848361545139,0.03317599826388889
TRAIN_0062,stable,0.002906351169769696,0.9970936488302303,2.261447482638889,0.010606553819444444
TRAIN_0063,stable,0.009363934079740226,0.9906360659202598,2.6165228949652777,0.014133029513888888
TRAIN_0064,stable,0.024176109555855252,0.9758238904441447,2.8939683702256946,0.021369086371527776
TRAIN_0065,unstable,0.9983571081299013,0.001642891870098695,5.888814290364583,0.032511393229166664
TRAIN_0066,unstable,1.0,0.0,26.761820475260418,0.2301093207465278
TRAIN_0067,unstable,0.31036956285105977,0.6896304371489402,3.7542928059895835,0.019700792100694444
TRAIN_0068,unstable,0.9989435286783053,0.0010564713216947297,6.02398681640625,0.04084608289930555
TRAIN_0069,stable,0.011499546699527347,0.9885004533004726,2.6820746527777777,0.017550998263888888
TRAIN_0070,unstable,0.9999999999921805,7.819522807039903e-12,11.574171278211805,0.09969075520833333
TRAIN_0071,stable,0.0031698215136721423,0.9968301784863278,2.292995876736111,0.009446885850694444
TRAIN_0072,unstable,0.9638926424210044,0.036107357578995636,4.963792588975695,0.027737087673611112
TRAIN_0073,unstable,0.9999999999964773,3.5227376571356217e-12,11.81002468532986,0.10731336805555555
TRAIN_0074,unstable,0.9997745155723956,0.00022548442760439436,6.480143229166667,0.044209798177083336
TRAIN_0075,stable,0.0067261254538197954,0.9932738745461802,2.5168253580729165,0.012613932291666666
TRAIN_0076,stable,0.12940170179894123,0.8705982982010587,3.432766384548611,0.028544108072916668
TRAIN_0077,unstable,0.9999999999997462,2.537969834293108e-13,12.58843994140625,0.10120985243055555
TRAIN_0078,stable,0.0057330114425533886,0.9942669885574467,2.4697401258680554,0.01080322265625
TRAIN_0079,unstable,1.0,0.0,16.06402587890625,0.1422051323784722
TRAIN_0080,stable,0.010661579953872334,0.9893384200461277,2.6537407769097223,0.014851888020833334
TRAIN_0081,unstable,0.9999999998182514,1.817486161570514e-10,10.641852484809029,0.0924411349826389
TRAIN_0082,stable,0.5147958783294189,0.48520412167058113,4.018222384982639,0.041266547309027776
TRAIN_0083,stable,0.30268461046070416,0.6973153895392958,3.751953125,0.036797417534722224
TRAIN_0084,stable,0.002041406732724679,0.9979585932672753,2.1557752821180554,0.007486979166666667
TRAIN_0085,stable,0.021905286108417285,0.9780947138915828,2.8671739366319446,0.018764919704861112
TRAIN_0086,stable,0.02808677242582231,0.9719132275741776,2.9429389105902777,0.018785264756944444
TRAIN_0087,unstable,0.9962161804789381,0.003783819521061882,5.645222981770833,0.036858452690972224
TRAIN_0088,unstable,0.9999999999999891,1.0880185641326534e-14,13.523383246527779,0.1153835720486111
TRAIN_0089,unstable,0.9999999965794895,3.4205105414741865e-09,9.77276611328125,0.08190239800347222
TRAIN_0090,stable,0.007155477698945395,0.9928445223010546,2.5345865885416665,0.0128173828125
TRAIN_0091,stable,0.03734368325424785,0.9626563167457521,3.0316297743055554,0.022257486979166668
TRAIN_0092,stable,0.0018778975287637905,0.9981221024712362,2.1316392686631946,0.007670084635416667
TRAIN_0093,unstable,1.0,0.0,25.43707953559028,0.22662353515625
TRAIN_0094,stable,0.000724502261321222,0.9992754977386787,1.8477715386284723,0.0033433702256944445
TRAIN_0095,unstable,0.9999999995739906,4.2600944993864687e-10,10.388481987847221,0.08801947699652778
TRAIN_0096,stable,0.023983967959720808,0.9760160320402792,2.8936767578125,0.020534939236111112
TRAIN_0097,unstable,0.22636808168784964,0.7736319183121504,3.6343519422743054,0.027635362413194444
TRAIN_0098,stable,0.0022848664093739917,0.997715133590626,2.1881578233506946,0.00830078125
TRAIN_0099,stable,0.0008354507641002751,0.9991645492358997,1.8915676540798612,0.004876030815972222
TRAIN_0100,unstable,0.6321345931262022,0.36786540687379776,4.149746365017361,0.03451199001736111
TRAIN_0101,unstable,0.9999999999999964,3.552713678800501e-15,13.85586208767361,0.11859130859375
TRAIN_0102,stable,0.0007645120269689005,0.9992354879730311,1.8637288411458333,0.004007975260416667
TRAIN_0103,unstable,0.9995785542105428,0.0004214457894572421,6.294826931423611,0.04412841796875
TRAIN_0104,stable,0.29364895670136815,0.7063510432986319,3.7387152777777777,0.03487820095486111
TRAIN_0105,unstable,0.9999999983527319,1.6472680997026146e-09,9.98788113064236,0.08514404296875
TRAIN_0106,unstable,0.9999999999999849,1.509903313490213e-14,13.42385525173611,0.11522081163194445
TRAIN_0107,unstable,0.2943090047916664,0.7056909952083337,3.7313639322916665,0.020439995659722224
TRAIN_0108,unstable,0.9240057664198205,0.07599423358017954,4.731309678819445,0.028700086805555556
TRAIN_0109,stable,0.003103624323350287,0.9968963756766497,2.2859632703993054,0.009372287326388888
TRAIN_0110,unstable,0.9719939182420321,0.028006081757967927,5.041897243923611,0.030008951822916668
TRAIN_0111,unstable,0.9974208032501526,0.002579196749847412,5.757466634114583,0.04012722439236111
TRAIN_0112,unstable,0.9999999741353567,2.5864643315998137e-08,9.171122233072916,0.07530381944444445
TRAIN_0113,unstable,0.9994861491037046,0.0005138508962954091,6.237596299913195,0.03802490234375
TRAIN_0114,unstable,0.9998018469836858,0.00019815301631420645,6.525058322482639,0.042975531684027776
TRAIN_0115,stable,0.327181179640051,0.672818820359949,3.7836100260416665,0.037665473090277776
TRAIN_0116,stable,0.3716629777586444,0.6283370222413556,3.8417290581597223,0.038397894965277776
TRAIN_0117,stable,0.3035495904387396,0.6964504095612605,3.752536349826389,0.03785536024305555
TRAIN_0118,unstable,0.9365165747003588,0.06348342529964124,4.793748643663195,0.028279622395833332
TRAIN_0119,unstable,0.9999999999999807,1.9317880628477724e-14,13.3521728515625,0.11214192708333333
TRAIN_0120,stable,0.2295372953477837,0.7704627046522163,3.646572536892361,0.03587510850694445
TRAIN_0121,unstable,0.9810407157280072,0.018959284271992782,5.160637749565972,0.029696994357638888
TRAIN_0122,stable,0.013183964447489179,0.9868160355525109,2.7204047309027777,0.018358018663194444
TRAIN_0123,unstable,1.0,0.0,25.577250162760418,0.2306857638888889
TRAIN_0124,stable,0.01449800432221641,0.9855019956777836,2.7497762044270835,0.017869737413194444
TRAIN_0125,stable,0.0031418326488545623,0.9968581673511454,2.2837999131944446,0.009318033854166666
TRAIN_0126,unstable,0.9999999990883164,9.116836174882792e-10,10.160386827256945,0.07427978515625
TRAIN_0127,unstable,0.9999978510635669,2.148936433132853e-06,7.859171549479167,0.05598280164930555
TRAIN_0128,stable,0.17307199346119934,0.8269280065388007,3.5474107530381946,0.03616672092013889
TRAIN_0129,unstable,0.9981400269512961,0.001859973048703889,5.853746202256945,0.036248101128472224
TRAIN_0130,unstable,1.0,0.0,19.64816623263889,0.1581081814236111
TRAIN_0131,unstable,0.9999999999865843,1.3415712984965467e-11,11.411933051215279,0.10500081380208333
TRAIN_0132,unstable,0.9999879883819073,1.201161809272211e-05,7.349711100260417,0.050577799479166664
TRAIN_0133,stable,0.3901997620451748,0.6098002379548252,3.8667466905381946,0.0382080078125
TRAIN_0134,unstable,0.998612885037669,0.0013871149623310153,5.945048014322917,0.038309733072916664
TRAIN_0135,unstable,0.9965673967907129,0.003432603209287066,5.671888563368055,0.03474256727430555
TRAIN_0136,stable,0.0118467435663903,0.9881532564336097,2.6881103515625,0.016757541232638888
TRAIN_0137,stable,0.0007567235492218437,0.9992432764507782,1.8606770833333333,0.004265679253472222
TRAIN_0138,stable,0.02106037683665698,0.978939623163343,2.8576524522569446,0.019029405381944444
TRAIN_0139,stable,0.013198591558903572,0.9868014084410964,2.7197469075520835,0.017144097222222224
TRAIN_0140,stable,0.008202653599497787,0.9917973464005022,2.5725775824652777,0.014241536458333334
TRAIN_0141,stable,0.20142063924361212,0.7985793607563879,3.5972900390625,0.032511393229166664
TRAIN_0142,stable,0.0902634742131179,0.9097365257868821,3.3111640082465277,0.027791341145833332
TRAIN_0143,unstable,1.0,0.0,18.215474446614582,0.15541585286458334
TRAIN_0144,stable,0.019595354177908923,0.9804046458220911,2.835903591579861,0.019110785590277776
TRAIN_0145,unstable,0.06903644490421808,0.9309635550957819,3.2177056206597223,0.019334581163194444
TRAIN_0146,unstable,0.6396767470357602,0.36032325296423984,4.163160536024305,0.03582763671875
TRAIN_0147,unstable,0.9018040053880796,0.09819599461192041,4.654066297743055,0.050360785590277776
TRAIN_0148,stable,0.0018918535938823606,0.9981081464061177,2.1333821614583335,0.008138020833333334
TRAIN_0149,unstable,0.9980791124739781,0.0019208875260219305,5.850063747829861,0.03497314453125
TRAIN_0150,stable,0.08362188111728264,0.9163781188827174,3.2830742730034723,0.028150770399305556
TRAIN_0151,unstable,0.9299311388577323,0.07006886114226774,4.756564670138889,0.030687120225694444
TRAIN_0152,stable,0.0031568542962265916,0.9968431457037734,2.2912801106770835,0.009195963541666666
TRAIN_0153,unstable,0.9997585176886298,0.00024148231137022247,6.461785210503472,0.042365180121527776
TRAIN_0154,stable,0.13115691641763982,0.8688430835823602,3.4349907769097223,0.03150770399305555
TRAIN_0155,unstable,0.9866924604318141,0.013307539568185867,5.269972059461805,0.036370171440972224
TRAIN_0156,stable,0.000973144165637716,0.9990268558343622,1.9368489583333333,0.005472819010416667
TRAIN_0157,stable,0.08956839475620054,0.9104316052437995,3.3084513346354165,0.028076171875
TRAIN_0158,unstable,0.28671445016669905,0.713285549833301,3.7208997938368054,0.020263671875
TRAIN_0159,stable,0.005786651856149106,0.9942133481438509,2.4725477430555554,0.012118869357638888
TRAIN_0160,unstable,0.999416670094802,0.000583329905198049,6.213860405815972,0.049614800347222224
TRAIN_0161,unstable,0.9999999999997009,2.9909408283401717e-13,12.537428114149305,0.09973822699652778
TRAIN_0162,unstable,0.7046264267351884,0.2953735732648116,4.24884033203125,0.024542914496527776
TRAIN_0163,unstable,1.0,0.0,18.55756293402778,0.16862657335069445
TRAIN_0164,unstable,0.9996257374594459,0.00037426254055406005,6.330342610677083,0.04568142361111111
TRAIN_0165,unstable,0.6552052509988606,0.3447947490011394,4.186957465277778,0.03953721788194445
TRAIN_0166,unstable,0.999999999999911,8.903988657493755e-14,12.897928873697916,0.10847981770833333
TRAIN_0167,stable,0.0035859089963553334,0.9964140910036446,2.3238593207465277,0.009372287326388888
TRAIN_0168,unstable,0.9999999999903026,9.697354030890892e-12,11.50686984592014,0.08952501085069445
TRAIN_0169,stable,0.09348280268108367,0.9065171973189163,3.319179958767361,0.028550889756944444
TRAIN_0170,stable,0.014131531568275865,0.9858684684317242,2.743014865451389,0.016764322916666668
TRAIN_0171,stable,0.17606262617951093,0.823937373820489,3.555202907986111,0.03555636935763889
TRAIN_0172,stable,0.0345134854361401,0.9654865145638599,3.0062391493055554,0.020697699652777776
TRAIN_0173,stable,0.0028403570487916777,0.9971596429512083,2.253628200954861,0.009223090277777778
TRAIN_0174,unstable,0.009456357251180913,0.9905436427488191,2.6137491861979165,0.014723036024305556
TRAIN_0175,unstable,0.9999999283879075,7.161209247819045e-08,8.866685655381945,0.06837293836805555
TRAIN_0176,stable,0.08110968244082944,0.9188903175591705,3.2759535047743054,0.025960286458333332
TRAIN_0177,stable,0.0007668413009411425,0.9992331586990588,1.8663397894965277,0.004991319444444444
TRAIN_0178,stable,0.0021821633012572388,0.9978178366987428,2.1748589409722223,0.007887098524305556
TRAIN_0179,unstable,0.9988324405062114,0.0011675594937885503,5.992140028211805,0.03762478298611111
TRAIN_0180,unstable,1.0,0.0,17.468797471788193,0.15727403428819445
TRAIN_0181,stable,0.06395411055181084,0.9360458894481891,3.1858656141493054,0.023525661892361112
TRAIN_0182,unstable,1.0,0.0,16.96542019314236,0.1462944878472222
TRAIN_0183,stable,0.050769368439590686,0.9492306315604093,3.111233181423611,0.023213704427083332
TRAIN_0184,stable,0.0060761309536818894,0.9939238690463181,2.4867146809895835,0.010823567708333334
TRAIN_0185,unstable,0.996281062649116,0.0037189373508840218,5.647555881076389,0.03573269314236111
TRAIN_0186,stable,0.002235232846997122,0.9977647671530029,2.1822916666666665,0.007283528645833333
TRAIN_0187,stable,0.0008633141280486237,0.9991366858719514,1.9006754557291667,0.005642361111111111
TRAIN_0188,stable,0.001055048522294443,0.9989449514777056,1.9597100151909723,0.005927191840277778
TRAIN_0189,unstable,0.999266716804826,0.0007332831951739616,6.137403700086805,0.03792995876736111
TRAIN_0190,unstable,0.9960900787341571,0.003909921265842886,5.633402506510417,0.03436279296875
TRAIN_0191,unstable,0.9998542434833236,0.00014575651667636524,6.611212836371528,0.04521348741319445
TRAIN_0192,unstable,0.9448456649503725,0.05515433504962752,4.833279079861111,0.030632866753472224
TRAIN_0193,unstable,0.9999999999506155,4.938449649216636e-11,11.003092447916666,0.1040378146701389
TRAIN_0194,stable,0.005195892540322379,0.9948041074596776,2.4395209418402777,0.010871039496527778
TRAIN_0195,stable,0.010311303087008478,0.9896886969129916,2.6404893663194446,0.014275444878472222
TRAIN_0196,stable,0.0032536339439306872,0.9967463660560694,2.304470486111111,0.009162055121527778
TRAIN_0197,stable,0.19911232921090943,0.8008876707890906,3.5998467339409723,0.035359700520833336
TRAIN_0198,stable,0.2320638976371614,0.7679361023628386,3.654758029513889,0.036275227864583336
TRAIN_0199,unstable,1.0,0.0,16.922892252604168,0.157958984375
TRAIN_0200,stable,0.024788975491745368,0.9752110245082546,2.9046156141493054,0.020867241753472224
TRAIN_0201,stable,0.002992654884426026,0.997007345115574,2.277133517795139,0.009453667534722222
TRAIN_0202,unstable,0.9999999999996037,3.963496197911809e-13,12.456461588541666,0.10650634765625
TRAIN_0203,unstable,0.9999999999499865,5.001354885791898e-11,11.02280002170139,0.09543863932291667
TRAIN_0204,unstable,1.0,0.0,15.404541015625,0.13419596354166666
TRAIN_0205,unstable,0.16696777670230048,0.8330322232976995,3.5304158528645835,0.03286404079861111
TRAIN_0206,unstable,0.999428811818154,0.000571188181845983,6.205105251736111,0.04703097873263889
TRAIN_0207,stable,0.22921889723056868,0.7707811027694313,3.6498887803819446,0.03529188368055555
TRAIN_0208,unstable,0.9950655457306463,0.004934454269353683,5.57623291015625,0.03532579210069445
TRAIN_0209,stable,0.019787205387250543,0.9802127946127495,2.8383721245659723,0.019178602430555556
TRAIN_0210,unstable,0.9999999980233989,1.976601105013742e-09,9.933024088541666,0.0827907986111111
TRAIN_0211,stable,0.3147180665852795,0.6852819334147204,3.775844997829861,0.037848578559027776
TRAIN_0212,stable,0.019054580638787937,0.980945419361212,2.8255140516493054,0.015726725260416668
TRAIN_0213,unstable,0.9992466437350623,0.0007533562649376657,6.119594997829861,0.042229546440972224
TRAIN_0214,unstable,0.9999426514102411,5.734858975892099e-05,6.885199652777778,0.04526095920138889
TRAIN_0215,unstable,0.9081682599216907,0.0918317400783093,4.669379340277778,0.025037977430555556
TRAIN_0216,stable,0.21895436381656802,0.7810456361834319,3.630588107638889,0.03394911024305555
TRAIN_0217,unstable,0.9999999999999925,7.549516567451064e-15,13.63235812717014,0.11833360460069445
TRAIN_0218,stable,0.04441226022859916,0.9555877397714009,3.0714857313368054,0.025363498263888888
TRAIN_0219,unstable,0.9999596203413684,4.0379658631573e-05,6.988511827256945,0.04439968532986111
TRAIN_0220,unstable,0.9999700054093706,2.9994590629356388e-05,7.077616373697917,0.049675835503472224
TRAIN_0221,stable,0.002906210399889759,0.9970937896001102,2.2607489691840277,0.010050455729166666
TRAIN_0222,unstable,0.9999649480888103,3.5051911189687424e-05,7.030565049913195,0.050482855902777776
TRAIN_0223,unstable,0.21761488399697462,0.7823851160030254,3.615207248263889,0.03285047743055555
TRAIN_0224,stable,0.19942394115145884,0.8005760588485411,3.591213650173611,0.034220377604166664
TRAIN_0225,unstable,0.9993991542097094,0.0006008457902906272,6.190450032552083,0.04350450303819445
TRAIN_0226,stable,0.001209431185777961,0.998790568814222,2.000088161892361,0.005601671006944444
TRAIN_0227,unstable,1.0,0.0,16.083665635850693,0.14739990234375
TRAIN_0228,stable,0.20250732857162346,0.7974926714283765,3.6000162760416665,0.031134711371527776
TRAIN_0229,unstable,1.0,0.0,16.872694227430557,0.13360595703125
TRAIN_0230,unstable,0.9999999979164607,2.0835393410578718e-09,9.915839301215279,0.07160780164930555
TRAIN_0231,stable,0.19353636207617286,0.8064636379238271,3.59295654296875,0.03414577907986111
TRAIN_0232,unstable,0.9988790700177855,0.0011209299822144692,6.00701904296875,0.042643229166666664
TRAIN_0233,unstable,0.9989235294374166,0.0010764705625834203,6.01580810546875,0.035590277777777776
TRAIN_0234,unstable,0.9999999999996398,3.601563491884008e-13,12.485283745659721,0.1093410915798611
TRAIN_0235,stable,0.0073032675480602174,0.9926967324519398,2.5422295464409723,0.012932671440972222
TRAIN_0236,stable,0.048964820282980576,0.9510351797170195,3.1181844075520835,0.023200141059027776
TRAIN_0237,stable,0.002874630550449303,0.9971253694495507,2.263882107204861,0.009141710069444444
TRAIN_0238,unstable,0.9999721913693254,2.7808630674641677e-05,7.100714789496528,0.04694959852430555
TRAIN_0239,stable,0.042926519459284565,0.9570734805407154,3.076904296875,0.022196451822916668
TRAIN_0240,stable,0.5654158137308466,0.4345841862691534,4.079861111111111,0.04283311631944445
TRAIN_0241,stable,0.002400717449072215,0.9975992825509278,2.2024061414930554,0.008890787760416666
TRAIN_0242,stable,0.34643388804567626,0.6535661119543237,3.8113810221354165,0.036783854166666664
TRAIN_0243,unstable,0.9889810041860204,0.011018995813979582,5.324503580729167,0.03236219618055555
TRAIN_0244,unstable,0.996949310089068,0.0030506899109320473,5.7061767578125,0.034423828125
TRAIN_0245,stable,0.24333406922019785,0.7566659307798022,3.6695556640625,0.0347900390625
TRAIN_0246,stable,0.5964196796171201,0.40358032038287994,4.112101236979167,0.04361300998263889
TRAIN_0247,stable,0.012897113538225488,0.9871028864617745,2.7160576714409723,0.016316731770833332
TRAIN_0248,stable,0.0025002210907073994,0.9974997789092926,2.2150132921006946,0.00689697265625
TRAIN_0249,stable,0.13238728389705343,0.8676127161029465,3.43756103515625,0.03125
TRAIN_0250,stable,0.40488607172741503,0.595113928272585,3.883938259548611,0.03860812717013889
TRAIN_0251,stable,0.002481426235730174,0.9975185737642698,2.2127210828993054,0.009114583333333334
TRAIN_0252,unstable,0.9171480520382964,0.08285194796170359,4.706136067708333,0.028516981336805556
TRAIN_0253,unstable,0.9999924788233108,7.5211766892291365e-06,7.488057454427083,0.051032172309027776
TRAIN_0254,unstable,0.9967675028863291,0.003232497113670907,5.691155327690972,0.03553602430555555
TRAIN_0255,stable,0.012541553353136049,0.987458446646864,2.7082316080729165,0.017415364583333332
TRAIN_0256,stable,0.0008566617162083229,0.9991433382837916,1.8987223307291667,0.005154079861111111
TRAIN_0257,unstable,0.9986938249285094,0.0013061750714905562,5.957845052083333,0.036492241753472224
TRAIN_0258,unstable,0.9996871906345643,0.0003128093654356512,6.385762532552083,0.04146999782986111
TRAIN_0259,unstable,0.9020255315685701,0.09797446843142987,4.650763617621528,0.028272840711805556
TRAIN_0260,stable,0.002656917160863448,0.9973430828391365,2.2333170572916665,0.008951822916666666
TRAIN_0261,unstable,1.0,0.0,21.28378634982639,0.1880832248263889
TRAIN_0262,stable,0.0032815990700076542,0.9967184009299923,2.307712131076389,0.010823567708333334
TRAIN_0263,stable,0.1673904634643452,0.8326095365356548,3.5287000868055554,0.03304714626736111
TRAIN_0264,stable,0.018752448039954923,0.9812475519600451,2.820156521267361,0.019131130642361112
TRAIN_0265,stable,0.0010809628145247102,0.9989190371854753,1.9665662977430556,0.005744086371527778
TRAIN_0266,unstable,0.9999942851508472,5.714849152793633e-06,7.5721435546875,0.053887261284722224
TRAIN_0267,unstable,0.6348730961389993,0.36512690386100066,4.1552734375,0.024278428819444444
TRAIN_0268,stable,0.022596894454720403,0.9774031055452796,2.875400119357639,0.019938151041666668
TRAIN_0269,unstable,0.7833923069385808,0.21660769306141925,4.37225341796875,0.030524359809027776
TRAIN_0270,stable,0.005966551075331598,0.9940334489246684,2.480502658420139,0.011088053385416666
TRAIN_0271,unstable,0.9807797893678177,0.019220210632182266,5.155632866753472,0.030388726128472224
TRAIN_0272,stable,0.08057512408953967,0.9194248759104603,3.272854275173611,0.0263671875
TRAIN_0273,unstable,0.9999815294004146,1.8470599585374003e-05,7.221584743923611,0.05174424913194445
TRAIN_0274,stable,0.002824835185746875,0.9971751648142532,2.2533365885416665,0.010484483506944444
TRAIN_0275,unstable,1.0,0.0,17.486531575520832,0.1463351779513889
TRAIN_0276,stable,0.0020027431775341705,0.9979972568224659,2.1493326822916665,0.007222493489583333
TRAIN_0277,stable,0.05870953270495919,0.9412904672950408,3.1575724283854165,0.026095920138888888
TRAIN_0278,unstable,1.0,0.0,24.684617784288193,0.21343994140625
TRAIN_0279,stable,0.012881614689480129,0.9871183853105199,2.711941189236111,0.012647840711805556
TRAIN_0280,unstable,0.9996336043502642,0.00036639564973584005,6.342441134982639,0.04202609592013889
TRAIN_0281,unstable,0.9999999999811884,1.8811618929248652e-11,11.31243896484375,0.0955471462673611
TRAIN_0282,unstable,0.9999999975745888,2.425411205209116e-09,9.872456868489584,0.08265516493055555
TRAIN_0283,stable,0.19747768644534974,0.8025223135546502,3.5925225151909723,0.03480360243055555
TRAIN_0284,stable,0.0024827459391612086,0.9975172540608388,2.2143690321180554,0.0072021484375
TRAIN_0285,stable,0.019851841259561576,0.9801481587404384,2.8357137044270835,0.019246419270833332
TRAIN_0286,unstable,0.998057390754326,0.0019426092456740207,5.840549045138889,0.03371853298611111
TRAIN_0287,stable,0.006740131529782119,0.9932598684702179,2.5185343424479165,0.011691623263888888
TRAIN_0288,stable,0.0027115731993285937,0.9972884268006714,2.2474229600694446,0.0081787109375
TRAIN_0289,stable,0.001124943041614576,0.9988750569583854,1.9785224066840277,0.006178114149305556
TRAIN_0290,unstable,0.9999914082716451,8.591728354878647e-06,7.449130588107639,0.05180528428819445
TRAIN_0291,unstable,0.9999518783298628,4.812167013723556e-05,6.944247775607639,0.04326036241319445
TRAIN_0292,unstable,0.007735740313217291,0.9922642596867827,2.5572374131944446,0.012742784288194444
TRAIN_0293,unstable,0.9773611075668331,0.022638892433166857,5.107991536458333,0.027872721354166668
