id,label_int,teacher_logit,teacher_prob,teacher_soft_target
TRAIN_0059,0,-2.943359375,0.0500513061185573,0.050051306118557334
TRAIN_0060,1,3.1953125,0.960657496735742,0.9606574967357419
TRAIN_0061,0,-2.951171875,0.0496811546909072,0.049681154690907205
TRAIN_0062,0,-2.83203125,0.0556176116046015,0.05561761160460151
TRAIN_0063,0,-2.986328125,0.0480473586056887,0.048047358605688754
TRAIN_0064,0,-3.009765625,0.0469866396176308,0.04698663961763089
TRAIN_0065,1,3.248046875,0.962602866405004,0.9626028664050041
TRAIN_0066,1,2.99609375,0.9523973431900808,0.9523973431900807
TRAIN_0067,1,3.189453125,0.9604354448677628,0.9604354448677627
TRAIN_0068,1,3.177734375,0.9599877311118368,0.9599877311118368
TRAIN_0069,0,-2.95703125,0.0494052451855073,0.04940524518550734
TRAIN_0070,1,3.1875,0.96036116089903,0.96036116089903
TRAIN_0071,0,-2.9453125,0.0499585240665846,0.0499585240665846
TRAIN_0072,1,3.240234375,0.9623206087688784,0.9623206087688783
TRAIN_0073,1,3.126953125,0.9579909445710464,0.9579909445710464
TRAIN_0074,1,3.15625,0.9591542840900508,0.9591542840900507
TRAIN_0075,0,-2.9453125,0.0499585240665846,0.0499585240665846
TRAIN_0076,0,-2.984375,0.0481367711166348,0.04813677111663481
TRAIN_0077,1,3.166015625,0.95953516446685,0.95953516446685
TRAIN_0078,0,-3.029296875,0.0461197495475832,0.046119749547583244
TRAIN_0079,1,3.15234375,0.959000972812607,0.959000972812607
TRAIN_0080,0,-3.068359375,0.0444314320247843,0.04443143202478435
TRAIN_0081,1,3.22265625,0.9616780264794544,0.9616780264794544
TRAIN_0082,0,-2.99609375,0.0476026568099192,0.0476026568099192
TRAIN_0083,0,-2.99609375,0.0476026568099192,0.0476026568099192
TRAIN_0084,0,-2.9765625,0.0484960032439568,0.048496003243956885
TRAIN_0085,0,-2.978515625,0.0484059574037212,0.04840595740372121
TRAIN_0086,0,-2.986328125,0.0480473586056887,0.048047358605688754
TRAIN_0087,1,2.984375,0.9518632288833652,0.9518632288833652
TRAIN_0088,1,3.15234375,0.959000972812607,0.959000972812607
TRAIN_0089,1,3.13671875,0.958382202225562,0.9583822022255619
TRAIN_0090,0,-2.94921875,0.0497734486054124,0.04977344860541247
TRAIN_0091,0,-3.0,0.0474258731775667,0.04742587317756678
TRAIN_0092,0,-2.830078125,0.0557202871971748,0.05572028719717483
TRAIN_0093,1,3.134765625,0.9583042305755448,0.9583042305755447
TRAIN_0094,0,-2.8515625,0.0546006057816523,0.054600605781652364
TRAIN_0095,1,3.13671875,0.958382202225562,0.9583822022255619
TRAIN_0096,0,-2.994140625,0.0476912832235984,0.04769128322359844
TRAIN_0097,1,3.22265625,0.9616780264794544,0.9616780264794544
TRAIN_0098,0,-2.9609375,0.0492221131971986,0.04922211319719861
TRAIN_0099,0,-2.962890625,0.0491307887541007,0.04913078875410071
TRAIN_0100,1,3.068359375,0.9555685679752156,0.9555685679752156
TRAIN_0101,1,3.14453125,0.9586926962069956,0.9586926962069957
TRAIN_0102,0,-2.998046875,0.0475141868764967,0.0475141868764967
TRAIN_0103,1,2.9921875,0.9522199336364292,0.9522199336364293
TRAIN_0104,0,-3.021484375,0.0464646639501712,0.04646466395017124
TRAIN_0105,1,2.99609375,0.9523973431900808,0.9523973431900807
TRAIN_0106,1,3.271484375,0.9634374958402552,0.9634374958402553
TRAIN_0107,1,2.958984375,0.9506864014093018,0.9506864014093018
TRAIN_0108,1,3.134765625,0.9583042305755448,0.9583042305755447
TRAIN_0109,0,-3.025390625,0.0462919011038403,0.046291901103840336
TRAIN_0110,1,2.990234375,0.9521309935238556,0.9521309935238556
TRAIN_0111,1,3.123046875,0.9578334587487554,0.9578334587487554
TRAIN_0112,1,3.130859375,0.9581478679075386,0.9581478679075386
TRAIN_0113,1,3.115234375,0.9575167923553374,0.9575167923553374
TRAIN_0114,1,3.236328125,0.9621787134186344,0.9621787134186345
TRAIN_0115,0,-2.9609375,0.0492221131971986,0.04922211319719861
TRAIN_0116,0,-2.9609375,0.0492221131971986,0.04922211319719861
TRAIN_0117,0,-2.99609375,0.0476026568099192,0.0476026568099192
TRAIN_0118,1,2.89453125,0.9475754340373932,0.9475754340373931
TRAIN_0119,1,3.193359375,0.9605836125678284,0.9605836125678285
TRAIN_0120,0,-3.017578125,0.0466380400231876,0.04663804002318764
TRAIN_0121,1,3.138671875,0.9584600343879384,0.9584600343879385
TRAIN_0122,0,-3.009765625,0.0469866396176308,0.04698663961763089
TRAIN_0123,1,3.130859375,0.9581478679075386,0.9581478679075386
TRAIN_0124,0,-2.9609375,0.0492221131971986,0.04922211319719861
TRAIN_0125,0,-3.001953125,0.0473377154676376,0.04733771546763761
TRAIN_0126,1,3.123046875,0.9578334587487554,0.9578334587487554
TRAIN_0127,1,3.27734375,0.9636433368120324,0.9636433368120323
TRAIN_0128,0,-3.025390625,0.0462919011038403,0.046291901103840336
TRAIN_0129,1,3.21484375,0.961389068531974,0.961389068531974
TRAIN_0130,1,3.1796875,0.9600626857930734,0.9600626857930734
TRAIN_0131,1,3.177734375,0.9599877311118368,0.9599877311118368
TRAIN_0132,1,3.17578125,0.9599126416289347,0.9599126416289347
TRAIN_0133,0,-2.99609375,0.0476026568099192,0.0476026568099192
TRAIN_0134,1,3.19140625,0.9605095953512194,0.9605095953512194
TRAIN_0135,1,3.1171875,0.9575961713681532,0.9575961713681533
TRAIN_0136,0,-2.943359375,0.0500513061185573,0.050051306118557334
TRAIN_0137,0,-2.8359375,0.0554127943817691,0.05541279438176918
TRAIN_0138,0,-3.001953125,0.0473377154676376,0.04733771546763761
TRAIN_0139,0,-3.0703125,0.0443485813953983,0.04434858139539836
TRAIN_0140,0,-2.94140625,0.0501442513887712,0.050144251388771224
TRAIN_0141,0,-3.02734375,0.0462057490353195,0.046205749035319515
TRAIN_0142,0,-2.9921875,0.0477800663635707,0.04778006636357074
TRAIN_0143,1,3.109375,0.9572778024535096,0.9572778024535095
TRAIN_0144,0,-2.95703125,0.0494052451855073,0.04940524518550734
TRAIN_0145,1,2.85546875,0.9456006819553416,0.9456006819553416
TRAIN_0146,1,3.00390625,0.95275028649851,0.9527502864985101
TRAIN_0147,1,3.06640625,0.9554855697765152,0.9554855697765151
TRAIN_0148,0,-2.828125,0.0558231411346144,0.05582314113461443
TRAIN_0149,1,3.169921875,0.959686562165167,0.959686562165167
TRAIN_0150,0,-3.013671875,0.0468120312638834,0.04681203126388343
TRAIN_0151,1,3.16015625,0.959307046403347,0.959307046403347
TRAIN_0152,0,-2.9765625,0.0484960032439568,0.048496003243956885
TRAIN_0153,1,3.224609375,0.9617499409068964,0.9617499409068965
TRAIN_0154,0,-2.9921875,0.0477800663635707,0.04778006636357074
TRAIN_0155,1,2.998046875,0.9524858131235034,0.9524858131235034
TRAIN_0156,0,-2.962890625,0.0491307887541007,0.04913078875410071
TRAIN_0157,0,-3.029296875,0.0461197495475832,0.046119749547583244
TRAIN_0158,1,3.19921875,0.9608048667967016,0.9608048667967017
TRAIN_0159,0,-3.02734375,0.0462057490353195,0.046205749035319515
TRAIN_0160,1,3.1875,0.96036116089903,0.96036116089903
TRAIN_0161,1,3.0,0.9525741268224334,0.9525741268224334
TRAIN_0162,1,3.09765625,0.9567959640765576,0.9567959640765575
TRAIN_0163,1,3.1796875,0.9600626857930734,0.9600626857930734
TRAIN_0164,1,2.978515625,0.9515940425962788,0.9515940425962788
TRAIN_0165,1,3.08203125,0.9561454366001264,0.9561454366001265
TRAIN_0166,1,3.21484375,0.961389068531974,0.961389068531974
TRAIN_0167,0,-2.998046875,0.0475141868764967,0.0475141868764967
TRAIN_0168,1,3.111328125,0.957357608127398,0.957357608127398
TRAIN_0169,0,-3.02734375,0.0462057490353195,0.046205749035319515
TRAIN_0170,0,-2.958984375,0.0493135985906981,0.049313598590698136
TRAIN_0171,0,-2.9921875,0.0477800663635707,0.04778006636357074
TRAIN_0172,0,-2.9375,0.0503306325974768,0.05033063259747688
TRAIN_0173,0,-3.0,0.0474258731775667,0.04742587317756678
TRAIN_0174,1,2.763671875,0.9406808578965627,0.9406808578965629
TRAIN_0175,1,3.267578125,0.963299646124226,0.9632996461242259
TRAIN_0176,0,-2.98828125,0.0479581038078998,0.047958103807899805
TRAIN_0177,0,-3.001953125,0.0473377154676376,0.04733771546763761
TRAIN_0178,0,-2.974609375,0.0485862080370353,0.048586208037035304
TRAIN_0179,1,3.17578125,0.9599126416289347,0.9599126416289347
TRAIN_0180,1,3.19921875,0.9608048667967016,0.9608048667967017
TRAIN_0181,0,-2.9921875,0.0477800663635707,0.04778006636357074
TRAIN_0182,1,3.2265625,0.9618217257384336,0.9618217257384336
TRAIN_0183,0,-2.9921875,0.0477800663635707,0.04778006636357074
TRAIN_0184,0,-2.96875,0.0488577786221749,0.048857778622174906
TRAIN_0185,1,3.171875,0.959762057376384,0.9597620573763841
TRAIN_0186,0,-3.03125,0.0460339023992403,0.04603390239924038
TRAIN_0187,0,-2.822265625,0.0561327757012297,0.056132775701229716
TRAIN_0188,0,-2.833984375,0.0555151140887605,0.05551511408876056
TRAIN_0189,1,3.1640625,0.9594592615365182,0.9594592615365182
TRAIN_0190,1,3.15234375,0.959000972812607,0.959000972812607
TRAIN_0191,1,3.23828125,0.9622497251475316,0.9622497251475317
TRAIN_0192,1,3.1484375,0.9588471107825552,0.9588471107825551
TRAIN_0193,1,3.109375,0.9572778024535096,0.9572778024535095
TRAIN_0194,0,-2.96875,0.0488577786221749,0.048857778622174906
TRAIN_0195,0,-2.98046875,0.0483160702678493,0.0483160702678493
TRAIN_0196,0,-2.9453125,0.0499585240665846,0.0499585240665846
TRAIN_0197,0,-2.9921875,0.0477800663635707,0.04778006636357074
TRAIN_0198,0,-2.947265625,0.0498659049797985,0.04986590497979859
TRAIN_0199,1,3.23828125,0.9622497251475316,0.9622497251475317
TRAIN_0200,0,-2.99609375,0.0476026568099192,0.0476026568099192
TRAIN_0201,0,-2.93359375,0.0505176697224809,0.05051766972248091
TRAIN_0202,1,3.1640625,0.9594592615365182,0.9594592615365182
TRAIN_0203,1,3.177734375,0.9599877311118368,0.9599877311118368
TRAIN_0204,1,3.201171875,0.9608783531246672,0.9608783531246672
TRAIN_0205,1,2.45703125,0.9210741144349998,0.9210741144349998
TRAIN_0206,1,3.03125,0.9539660976007596,0.9539660976007597
TRAIN_0207,0,-2.9921875,0.0477800663635707,0.04778006636357074
TRAIN_0208,1,3.095703125,0.9567151548042914,0.9567151548042914
TRAIN_0209,0,-2.994140625,0.0476912832235984,0.04769128322359844
TRAIN_0210,1,3.1328125,0.9582261192116938,0.9582261192116938
TRAIN_0211,0,-2.935546875,0.0504240690434135,0.050424069043413594
TRAIN_0212,0,-3.13671875,0.0416177977744382,0.041617797774438206
TRAIN_0213,1,2.998046875,0.9524858131235034,0.9524858131235034
TRAIN_0214,1,3.0078125,0.952925824178976,0.9529258241789759
TRAIN_0215,1,3.33984375,0.9657706774216144,0.9657706774216144
TRAIN_0216,0,-3.0078125,0.047074175821024,0.04707417582102406
TRAIN_0217,1,3.203125,0.9609517072737735,0.9609517072737735
TRAIN_0218,0,-2.990234375,0.0478690064761444,0.047869006476144456
TRAIN_0219,1,3.1171875,0.9575961713681532,0.9575961713681533
TRAIN_0220,1,3.326171875,0.9653158276272332,0.9653158276272332
TRAIN_0221,0,-3.08984375,0.0435281397164353,0.043528139716435335
TRAIN_0222,1,3.166015625,0.95953516446685,0.95953516446685
TRAIN_0223,1,2.8671875,0.946200356539936,0.946200356539936
TRAIN_0224,0,-3.015625,0.0467249586260924,0.04672495862609241
TRAIN_0225,1,3.1015625,0.9569571506599678,0.9569571506599678
TRAIN_0226,0,-3.00390625,0.0472497135014898,0.04724971350148982
TRAIN_0227,1,3.013671875,0.9531879687361164,0.9531879687361164
TRAIN_0228,0,-3.02734375,0.0462057490353195,0.046205749035319515
TRAIN_0229,1,3.171875,0.959762057376384,0.9597620573763841
TRAIN_0230,1,3.091796875,0.956553103139948,0.9565531031399481
TRAIN_0231,0,-3.017578125,0.0466380400231876,0.04663804002318764
TRAIN_0232,1,2.986328125,0.9519526413943112,0.9519526413943113
TRAIN_0233,1,3.212890625,0.9613165029135924,0.9613165029135924
TRAIN_0234,1,2.99609375,0.9523973431900808,0.9523973431900807
TRAIN_0235,0,-2.966796875,0.0489486217168236,0.04894862171682361
TRAIN_0236,0,-2.994140625,0.0476912832235984,0.04769128322359844
TRAIN_0237,0,-2.947265625,0.0498659049797985,0.04986590497979859
TRAIN_0238,1,3.09375,0.9566342012360932,0.9566342012360932
TRAIN_0239,0,-3.0390625,0.0456920323815846,0.045692032381584625
TRAIN_0240,0,-3.025390625,0.0462919011038403,0.046291901103840336
TRAIN_0241,0,-3.072265625,0.0442658780997171,0.044265878099717125
TRAIN_0242,0,-2.99609375,0.0476026568099192,0.0476026568099192
TRAIN_0243,1,3.17578125,0.9599126416289347,0.9599126416289347
TRAIN_0244,1,3.279296875,0.9637117023352416,0.9637117023352417
TRAIN_0245,0,-3.017578125,0.0466380400231876,0.04663804002318764
TRAIN_0246,0,-3.037109375,0.0457772725807767,0.04577727258077672
TRAIN_0247,0,-2.99609375,0.0476026568099192,0.0476026568099192
TRAIN_0248,0,-2.990234375,0.0478690064761444,0.047869006476144456
TRAIN_0249,0,-2.984375,0.0481367711166348,0.04813677111663481
TRAIN_0250,0,-2.96484375,0.0490396250107655,0.04903962501076556
TRAIN_0251,0,-2.990234375,0.0478690064761444,0.047869006476144456
TRAIN_0252,1,2.923828125,0.9490118544722848,0.9490118544722849
TRAIN_0253,1,3.015625,0.9532750413739076,0.9532750413739076
TRAIN_0254,1,3.09765625,0.9567959640765576,0.9567959640765575
TRAIN_0255,0,-2.99609375,0.0476026568099192,0.0476026568099192
TRAIN_0256,0,-2.96875,0.0488577786221749,0.048857778622174906
TRAIN_0257,1,3.240234375,0.9623206087688784,0.9623206087688783
TRAIN_0258,1,2.994140625,0.9523087167764016,0.9523087167764015
TRAIN_0259,1,3.3671875,0.9666631758572982,0.9666631758572982
TRAIN_0260,0,-2.818359375,0.0563400953970279,0.05634009539702799
TRAIN_0261,1,3.16796875,0.9596109312691484,0.9596109312691483
TRAIN_0262,0,-2.908203125,0.0517495398751594,0.05174953987515942
TRAIN_0263,0,-3.037109375,0.0457772725807767,0.04577727258077672
TRAIN_0264,0,-2.9609375,0.0492221131971986,0.04922211319719861
TRAIN_0265,0,-2.962890625,0.0491307887541007,0.04913078875410071
TRAIN_0266,1,3.01953125,0.9534487247878658,0.9534487247878658
TRAIN_0267,1,3.224609375,0.9617499409068964,0.9617499409068965
TRAIN_0268,0,-2.935546875,0.0504240690434135,0.050424069043413594
TRAIN_0269,1,3.03125,0.9539660976007596,0.9539660976007597
TRAIN_0270,0,-3.0234375,0.046378205994811,0.046378205994811086
TRAIN_0271,1,3.173828125,0.959837417123999,0.959837417123999
TRAIN_0272,0,-3.015625,0.0467249586260924,0.04672495862609241
TRAIN_0273,1,3.146484375,0.9587699726751936,0.9587699726751935
TRAIN_0274,0,-2.9609375,0.0492221131971986,0.04922211319719861
TRAIN_0275,1,3.177734375,0.9599877311118368,0.9599877311118368
TRAIN_0276,0,-3.033203125,0.0459482073491741,0.04594820734917414
TRAIN_0277,0,-2.9453125,0.0499585240665846,0.0499585240665846
TRAIN_0278,1,3.20703125,0.9610980199022024,0.9610980199022023
TRAIN_0279,0,-2.923828125,0.0509881455277151,0.05098814552771514
TRAIN_0280,1,3.08984375,0.9564718602835648,0.9564718602835648
TRAIN_0281,1,3.1875,0.96036116089903,0.96036116089903
TRAIN_0282,1,3.130859375,0.9581478679075386,0.9581478679075386
TRAIN_0283,0,-2.95703125,0.0494052451855073,0.04940524518550734
TRAIN_0284,0,-2.9609375,0.0492221131971986,0.04922211319719861
TRAIN_0285,0,-2.994140625,0.0476912832235984,0.04769128322359844
TRAIN_0286,1,3.099609375,0.9568766292846294,0.9568766292846294
TRAIN_0287,0,-2.9375,0.0503306325974768,0.05033063259747688
TRAIN_0288,0,-2.896484375,0.0523276268463932,0.05232762684639322
TRAIN_0289,0,-2.962890625,0.0491307887541007,0.04913078875410071
TRAIN_0290,1,3.091796875,0.956553103139948,0.9565531031399481
TRAIN_0291,1,3.22265625,0.9616780264794544,0.9616780264794544
TRAIN_0292,1,2.513671875,0.9250947286452256,0.9250947286452255
TRAIN_0293,1,3.1953125,0.960657496735742,0.9606574967357419
TRAIN_0294,0,-2.99609375,0.0476026568099192,0.0476026568099192
TRAIN_0295,0,-2.962890625,0.0491307887541007,0.04913078875410071
TRAIN_0296,0,-2.99609375,0.0476026568099192,0.0476026568099192
TRAIN_0297,1,1.7041015625,0.8460696636822582,0.8460696636822582
TRAIN_0298,0,-2.91015625,0.0516537809192686,0.05165378091926868
TRAIN_0299,0,-2.830078125,0.0557202871971748,0.05572028719717483
TRAIN_0300,0,-2.908203125,0.0517495398751594,0.05174953987515942
TRAIN_0301,0,-2.953125,0.0495890229840317,0.049589022984031735
TRAIN_0302,0,-2.9609375,0.0492221131971986,0.04922211319719861
TRAIN_0303,1,3.130859375,0.9581478679075386,0.9581478679075386
TRAIN_0304,0,-2.966796875,0.0489486217168236,0.04894862171682361
TRAIN_0305,1,2.978515625,0.9515940425962788,0.9515940425962788
TRAIN_0306,1,3.126953125,0.9579909445710464,0.9579909445710464
TRAIN_0307,0,-2.9453125,0.0499585240665846,0.0499585240665846
TRAIN_0308,1,3.216796875,0.9614615034830584,0.9614615034830583
TRAIN_0309,1,3.208984375,0.9611709788142287,0.9611709788142289
TRAIN_0310,1,3.103515625,0.9570375284337568,0.9570375284337568
TRAIN_0311,1,3.146484375,0.9587699726751936,0.9587699726751935
TRAIN_0312,1,3.095703125,0.9567151548042914,0.9567151548042914
TRAIN_0313,1,3.205078125,0.9610249294607884,0.9610249294607885
TRAIN_0314,1,3.13671875,0.958382202225562,0.9583822022255619
TRAIN_0315,0,-3.01171875,0.046899258179869,0.04689925817986902
TRAIN_0316,0,-3.00390625,0.0472497135014898,0.04724971350148982
TRAIN_0317,0,-2.931640625,0.050611434889068,0.05061143488906804
TRAIN_0318,0,-2.943359375,0.0500513061185573,0.050051306118557334
TRAIN_0319,1,3.025390625,0.9537080988961596,0.9537080988961596
TRAIN_0320,0,-2.99609375,0.0476026568099192,0.0476026568099192
TRAIN_0321,0,-2.91796875,0.0512724181302947,0.05127241813029473
TRAIN_0322,0,-2.919921875,0.0511774944058294,0.05117749440582949
TRAIN_0323,0,-3.0,0.0474258731775667,0.04742587317756678
TRAIN_0324,1,3.052734375,0.9549004305956024,0.9549004305956024
TRAIN_0325,1,3.25,0.9626731126558706,0.9626731126558706
TRAIN_0326,1,3.123046875,0.9578334587487554,0.9578334587487554
TRAIN_0327,0,-3.013671875,0.0468120312638834,0.04681203126388343
TRAIN_0328,0,-3.013671875,0.0468120312638834,0.04681203126388343
TRAIN_0329,1,3.244140625,0.9624619925347202,0.9624619925347202
TRAIN_0330,0,-2.984375,0.0481367711166348,0.04813677111663481
TRAIN_0331,1,3.2578125,0.9629528313309248,0.9629528313309248
TRAIN_0332,0,-3.001953125,0.0473377154676376,0.04733771546763761
TRAIN_0333,1,3.17578125,0.9599126416289347,0.9599126416289347
TRAIN_0334,1,3.1640625,0.9594592615365182,0.9594592615365182
TRAIN_0335,0,-3.0,0.0474258731775667,0.04742587317756678
TRAIN_0336,0,-2.908203125,0.0517495398751594,0.05174953987515942
TRAIN_0337,1,3.169921875,0.959686562165167,0.959686562165167
TRAIN_0338,1,3.01953125,0.9534487247878658,0.9534487247878658
TRAIN_0339,1,3.142578125,0.958615281153156,0.9586152811531559
TRAIN_0340,1,2.984375,0.9518632288833652,0.9518632288833652
TRAIN_0341,1,3.1953125,0.960657496735742,0.9606574967357419
TRAIN_0342,0,-2.9140625,0.0514627654326074,0.05146276543260744
TRAIN_0343,0,-2.9453125,0.0499585240665846,0.0499585240665846
TRAIN_0344,0,-3.087890625,0.0436095275656257,0.0436095275656257
TRAIN_0345,0,-3.013671875,0.0468120312638834,0.04681203126388343
TRAIN_0346,0,-3.0,0.0474258731775667,0.04742587317756678
TRAIN_0347,1,2.96484375,0.9509603749892346,0.9509603749892346
TRAIN_0348,1,2.990234375,0.9521309935238556,0.9521309935238556
TRAIN_0349,0,-2.970703125,0.0487670954769891,0.048767095476989174
TRAIN_0350,1,3.015625,0.9532750413739076,0.9532750413739076
TRAIN_0351,0,-2.962890625,0.0491307887541007,0.04913078875410071
TRAIN_0352,0,-3.0234375,0.046378205994811,0.046378205994811086
TRAIN_0353,1,3.216796875,0.9614615034830584,0.9614615034830583
TRAIN_0354,0,-3.001953125,0.0473377154676376,0.04733771546763761
TRAIN_0355,0,-2.9765625,0.0484960032439568,0.048496003243956885
TRAIN_0356,0,-2.939453125,0.050237360130548,0.050237360130548074
TRAIN_0357,0,-3.041015625,0.0456069433189475,0.04560694331894755
TRAIN_0358,0,-2.98046875,0.0483160702678493,0.0483160702678493
TRAIN_0359,0,-2.84765625,0.0548025951559615,0.05480259515596156
TRAIN_0360,0,-2.94140625,0.0501442513887712,0.050144251388771224
TRAIN_0361,0,-2.96875,0.0488577786221749,0.048857778622174906
TRAIN_0362,1,3.01953125,0.9534487247878658,0.9534487247878658
TRAIN_0363,0,-2.99609375,0.0476026568099192,0.0476026568099192
TRAIN_0364,0,-3.0,0.0474258731775667,0.04742587317756678
TRAIN_0365,0,-2.91015625,0.0516537809192686,0.05165378091926868
TRAIN_0366,0,-2.9609375,0.0492221131971986,0.04922211319719861
TRAIN_0367,1,3.015625,0.9532750413739076,0.9532750413739076
TRAIN_0368,0,-2.9765625,0.0484960032439568,0.048496003243956885
TRAIN_0369,0,-3.029296875,0.0461197495475832,0.046119749547583244
TRAIN_0370,1,3.103515625,0.9570375284337568,0.9570375284337568
TRAIN_0371,0,-3.052734375,0.0450995694043975,0.045099569404397556
TRAIN_0372,1,3.2109375,0.9612438064128052,0.9612438064128053
TRAIN_0373,0,-2.994140625,0.0476912832235984,0.04769128322359844
TRAIN_0374,0,-2.943359375,0.0500513061185573,0.050051306118557334
TRAIN_0375,0,-2.99609375,0.0476026568099192,0.0476026568099192
TRAIN_0376,1,3.01171875,0.9531007418201308,0.9531007418201309
TRAIN_0377,0,-2.966796875,0.0489486217168236,0.04894862171682361
TRAIN_0378,0,-2.99609375,0.0476026568099192,0.0476026568099192
TRAIN_0379,1,3.248046875,0.962602866405004,0.9626028664050041
TRAIN_0380,1,3.17578125,0.9599126416289347,0.9599126416289347
TRAIN_0381,0,-2.986328125,0.0480473586056887,0.048047358605688754
TRAIN_0382,0,-2.94140625,0.0501442513887712,0.050144251388771224
TRAIN_0383,1,3.12890625,0.9580694764363312,0.9580694764363313
TRAIN_0384,0,-3.07421875,0.0441833219024069,0.04418332190240695
TRAIN_0385,0,-2.990234375,0.0478690064761444,0.047869006476144456
TRAIN_0386,1,2.994140625,0.9523087167764016,0.9523087167764015
TRAIN_0387,1,2.9921875,0.9522199336364292,0.9522199336364293
TRAIN_0388,0,-3.041015625,0.0456069433189475,0.04560694331894755
TRAIN_0389,1,3.12109375,0.9577545043363116,0.9577545043363116
TRAIN_0390,1,2.96875,0.9511422213778252,0.9511422213778251
TRAIN_0391,0,-3.044921875,0.0454372176446394,0.04543721764463945
TRAIN_0392,0,-3.05859375,0.0448479034332943,0.04484790343329438
TRAIN_0393,1,2.95703125,0.9505947548144924,0.9505947548144925
TRAIN_0394,0,-2.994140625,0.0476912832235984,0.04769128322359844
TRAIN_0395,1,3.220703125,0.9616059822423816,0.9616059822423816
